year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2004,150790,Óleo de soja,528,Países Baixos,273121,3.814,direct
2004,150790,Óleo de soja,76,Brasil,260861,3.643,direct
2004,150790,Óleo de soja,724,Espanha,119784,1.673,direct
2004,150790,Óleo de soja,748,Eswatini,60186,0.84,direct
2004,150790,Óleo de soja,276,Alemanha,37200,0.519,direct
2004,150790,Óleo de soja,757,Suíça,18414,0.257,direct
2004,170199,Açúcar de cana ou de beterraba,76,Brasil,2806957,69.369,direct
2004,170199,Açúcar de cana ou de beterraba,276,Alemanha,492391,12.169,direct
2004,170199,Açúcar de cana ou de beterraba,528,Países Baixos,299370,7.398,direct
2004,170199,Açúcar de cana ou de beterraba,56,Bélgica,272534,6.735,direct
2004,170199,Açúcar de cana ou de beterraba,826,Reino Unido,172519,4.263,direct
2004,170199,Açúcar de cana ou de beterraba,620,Portugal,2484,0.061,direct
2004,170199,Açúcar de cana ou de beterraba,380,Itália,90,0.002,direct
2004,170199,Açúcar de cana ou de beterraba,842,EUA,90,0.002,direct
2004,210690,Food preparations; n.e.c. in item no. 2106.10,899,"Areas, nes",1389733,32.901,direct
2004,210690,Food preparations; n.e.c. in item no. 2106.10,470,Malta,1031148,24.412,direct
2004,210690,Food preparations; n.e.c. in item no. 2106.10,76,Brasil,472103,11.177,direct
2004,210690,Food preparations; n.e.c. in item no. 2106.10,842,EUA,387882,9.183,direct
2004,210690,Food preparations; n.e.c. in item no. 2106.10,620,Portugal,340928,8.071,direct
2004,210690,Food preparations; n.e.c. in item no. 2106.10,528,Países Baixos,286737,6.788,direct
2004,210690,Food preparations; n.e.c. in item no. 2106.10,208,Dinamarca,110357,2.613,direct
2004,210690,Food preparations; n.e.c. in item no. 2106.10,152,Chile,64792,1.534,direct
2004,220300,Cerveja,620,Portugal,7813177,97.37,direct
2004,220300,Cerveja,528,Países Baixos,159208,1.984,direct
2004,220300,Cerveja,76,Brasil,19994,0.249,direct
2004,220300,Cerveja,276,Alemanha,17307,0.216,direct
2004,220300,Cerveja,842,EUA,14112,0.176,direct
2004,220300,Cerveja,724,Espanha,271,0.003,direct
2004,220300,Cerveja,56,Bélgica,135,0.002,direct
2004,220300,Cerveja,380,Itália,34,0.0,direct
2004,252329,"Cement; portland, other than white, whether or not artificially coloured",620,Portugal,5819940,36.129,direct
2004,252329,"Cement; portland, other than white, whether or not artificially coloured",792,Turquia,3610075,22.411,direct
2004,252329,"Cement; portland, other than white, whether or not artificially coloured",76,Brasil,1773584,11.01,direct
