year,hs6,description_pt,value,share_pct,rank,basis
2019,271111,Gás natural e outros gases de petróleo,1364427030,1.524,6,direct
2019,870332,Automóveis de passageiros,1285523032,1.436,7,direct
2019,870331,Automóveis de passageiros,1074879055,1.2,8,direct
2019,381512,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included",758286981,0.847,9,direct
2019,870322,Automóveis de passageiros,749785474,0.837,10,direct
2019,270900,Petróleo bruto,3108164753,3.691,1,mirror
2019,880240,"Aeroplanes and other aircraft, except unmanned; of an unladen weight exceeding 15,000kg",3025581584,3.593,2,mirror
2019,999999,Commodities not specified according to kind,1779345790,2.113,3,mirror
2019,300490,Medicamentos,1671113208,1.984,4,mirror
2019,870332,Automóveis de passageiros,1332263768,1.582,5,mirror
2019,271019,Combustíveis refinados,1153593660,1.37,6,mirror
2019,271111,Gás natural e outros gases de petróleo,995387726,1.182,7,mirror
2019,851712,851712,988535646,1.174,8,mirror
2019,870322,Automóveis de passageiros,807209614,0.958,9,mirror
2019,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,803844852,0.954,10,mirror
2020,270900,Petróleo bruto,3867733034,4.969,1,direct
2020,300490,Medicamentos,2058579536,2.645,2,direct
2020,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,1283096877,1.648,3,direct
2020,271111,Gás natural e outros gases de petróleo,1081262070,1.389,4,direct
2020,381512,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included",868108739,1.115,5,direct
2020,880240,"Aeroplanes and other aircraft, except unmanned; of an unladen weight exceeding 15,000kg",850074091,1.092,6,direct
2020,870332,Automóveis de passageiros,776196456,0.997,7,direct
2020,851712,851712,704529679,0.905,8,direct
2020,870331,Automóveis de passageiros,691830273,0.889,9,direct
2020,271019,Combustíveis refinados,676611566,0.869,10,direct
2020,270900,Petróleo bruto,2717205000,3.677,1,mirror
2020,300490,Medicamentos,1833860631,2.482,2,mirror
2020,999999,Commodities not specified according to kind,1538358443,2.082,3,mirror
2020,271111,Gás natural e outros gases de petróleo,872833747,1.181,4,mirror
