year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2013,999999,Commodities not specified according to kind,68,Bolívia,493,0.012,mirror
2013,999999,Commodities not specified according to kind,716,Zimbabué,460,0.011,mirror
2014,080131,"Cocos, castanhas de caju e nozes",699,Índia,81585448,72.796,direct
2014,080131,"Cocos, castanhas de caju e nozes",702,Singapura,10129980,9.039,direct
2014,080131,"Cocos, castanhas de caju e nozes",784,Emirados Árabes Unidos,9942849,8.872,direct
2014,080131,"Cocos, castanhas de caju e nozes",704,Vietname,5030759,4.489,direct
2014,080131,"Cocos, castanhas de caju e nozes",344,Hong Kong (RAEHK),1910910,1.705,direct
2014,080131,"Cocos, castanhas de caju e nozes",156,China,1733253,1.547,direct
2014,080131,"Cocos, castanhas de caju e nozes",620,Portugal,1706998,1.523,direct
2014,080131,"Cocos, castanhas de caju e nozes",528,Países Baixos,33640,0.03,direct
2014,030319,Peixe congelado,768,Togo,12454890,100.0,mirror
2014,030353,Peixe congelado,288,Gana,5814665,88.077,mirror
2014,030353,Peixe congelado,120,Camarões,787122,11.923,mirror
2014,030354,Peixe congelado,288,Gana,1023714,100.0,mirror
2014,030355,Peixe congelado,288,Gana,1756826,56.0,mirror
2014,030355,Peixe congelado,120,Camarões,1380384,44.0,mirror
2014,030379,Peixe congelado,768,Togo,1223354,70.268,mirror
2014,030379,Peixe congelado,204,Benim,517630,29.732,mirror
2014,030389,Peixe congelado,288,Gana,1469696,61.167,mirror
2014,030389,Peixe congelado,178,Congo,540968,22.514,mirror
2014,030389,Peixe congelado,410,Coreia do Sul,266710,11.1,mirror
2014,030389,Peixe congelado,120,Camarões,125379,5.218,mirror
2014,080131,"Cocos, castanhas de caju e nozes",699,Índia,160221220,85.075,mirror
2014,080131,"Cocos, castanhas de caju e nozes",704,Vietname,28108502,14.925,mirror
2014,080132,"Cocos, castanhas de caju e nozes",528,Países Baixos,288949,41.036,mirror
2014,080132,"Cocos, castanhas de caju e nozes",643,Rússia,104183,14.796,mirror
2014,080132,"Cocos, castanhas de caju e nozes",422,Líbano,92953,13.201,mirror
2014,080132,"Cocos, castanhas de caju e nozes",251,França,67056,9.523,mirror
2014,080132,"Cocos, castanhas de caju e nozes",380,Itália,60403,8.578,mirror
2014,080132,"Cocos, castanhas de caju e nozes",275,State of Palestine,48339,6.865,mirror
2014,080132,"Cocos, castanhas de caju e nozes",792,Turquia,42232,5.998,mirror
2014,080132,"Cocos, castanhas de caju e nozes",410,Coreia do Sul,15,0.002,mirror
2014,120740,"Oil seeds; sesamum seeds, whether or not broken",490,Taiwan (Prov. China),692726,37.941,mirror
2014,120740,"Oil seeds; sesamum seeds, whether or not broken",392,Japão,604016,33.083,mirror
2014,120740,"Oil seeds; sesamum seeds, whether or not broken",792,Turquia,529037,28.976,mirror
2014,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",251,França,478548,86.087,mirror
2014,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",76,Brasil,77339,13.913,mirror
2014,440349,Madeira em bruto,156,China,118339,100.0,mirror
2014,440399,Madeira em bruto,156,China,49810236,100.0,mirror
2014,440799,Madeira serrada,156,China,27661,58.1,mirror
2014,440799,Madeira serrada,132,Cabo Verde,13910,29.216,mirror
