year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2003,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",862,Venezuela,20217825,5.926,mirror
2003,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",156,China,4678764,1.371,mirror
2003,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",634,Catar,3267056,0.958,mirror
2003,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",233,Estónia,1579858,0.463,mirror
2003,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",380,Itália,59476,0.017,mirror
2003,310420,"Fertilizers, mineral or chemical; potassic, potassium chloride",124,Canadá,139679440,49.289,mirror
2003,310420,"Fertilizers, mineral or chemical; potassic, potassium chloride",112,Bielorrússia,112709300,39.772,mirror
2003,310420,"Fertilizers, mineral or chemical; potassic, potassium chloride",643,Rússia,24693067,8.714,mirror
2003,310420,"Fertilizers, mineral or chemical; potassic, potassium chloride",724,Espanha,6301921,2.224,mirror
2003,310420,"Fertilizers, mineral or chemical; potassic, potassium chloride",484,México,1430,0.001,mirror
2003,310420,"Fertilizers, mineral or chemical; potassic, potassium chloride",826,Reino Unido,1033,0.0,mirror
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",504,Marrocos,72351484,69.903,mirror
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",643,Rússia,22103154,21.355,mirror
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",710,África do Sul,4794398,4.632,mirror
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",804,Ucrânia,1856300,1.793,mirror
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",233,Estónia,1211716,1.171,mirror
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",724,Espanha,1018686,0.984,mirror
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",376,Israel,90000,0.087,mirror
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",156,China,59000,0.057,mirror
2003,740311,Cobre refinado,152,Chile,208017504,78.826,mirror
2003,740311,Cobre refinado,604,Peru,55868844,21.171,mirror
