year,hs6,description_pt,value,share_pct,rank,basis
2019,720421,Ferrous waste and scrap; of stainless steel,1245403,1.015,6,mirror
2019,090190,Café,533877,0.435,7,mirror
2019,120799,"Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",482221,0.393,8,mirror
2019,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,476746,0.389,9,mirror
2019,880211,"Helicopters, except unmanned; of an unladen weight not exceeding 2000kg",418420,0.341,10,mirror
2020,270900,Petróleo bruto,163401306,65.389,1,direct
2020,271112,Gás natural e outros gases de petróleo,35420166,14.174,2,direct
2020,271113,Gás natural e outros gases de petróleo,34839955,13.942,3,direct
2020,090190,Café,9314094,3.727,4,direct
2020,090111,Café,2944188,1.178,5,direct
2020,071410,"Vegetable roots and tubers; manioc (cassava), with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets",1269360,0.508,6,direct
2020,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",1021533,0.409,7,direct
2020,090510,"Spices; vanilla, neither crushed nor ground",355962,0.142,8,direct
2020,121010,Hop cones; neither ground nor powdered nor in the form of pellets,214283,0.086,9,direct
2020,731100,"Containers for compressed or liquefied gas, of iron or steel",188929,0.076,10,direct
2020,270900,Petróleo bruto,70921983,65.545,1,mirror
2020,090111,Café,11833430,10.936,2,mirror
2020,271112,Gás natural e outros gases de petróleo,10539240,9.74,3,mirror
2020,271113,Gás natural e outros gases de petróleo,6677901,6.172,4,mirror
2020,090510,"Spices; vanilla, neither crushed nor ground",1035836,0.957,5,mirror
2020,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",853385,0.789,6,mirror
2020,720421,Ferrous waste and scrap; of stainless steel,588479,0.544,7,mirror
2020,854470,Insulated electric conductors; optical fibre cables,545957,0.505,8,mirror
2020,090112,Café,490586,0.453,9,mirror
2020,120799,"Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",477343,0.441,10,mirror
2021,270900,Petróleo bruto,307925438,67.188,1,direct
2021,271113,Gás natural e outros gases de petróleo,61530243,13.426,2,direct
2021,271112,Gás natural e outros gases de petróleo,57368600,12.518,3,direct
2021,090190,Café,16683693,3.64,4,direct
2021,090111,Café,10925065,2.384,5,direct
2021,071490,"Vegetable roots and tubers; arrowroot, salep, Jerusalem artichokes and similar roots and tubers (not manioc, sweet potatoes, yams, taro or yautia), high starch or inulin content, fresh, chilled, frozen, dried, sliced or not, or in pellet form; sago pith",1221780,0.267,6,direct
2021,080221,"Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, in shell",462512,0.101,7,direct
2021,120300,Copra,446178,0.097,8,direct
2021,090510,"Spices; vanilla, neither crushed nor ground",394950,0.086,9,direct
2021,080222,"Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, shelled",219560,0.048,10,direct
2021,270900,Petróleo bruto,237679373,71.265,1,mirror
2021,271113,Gás natural e outros gases de petróleo,34852053,10.45,2,mirror
2021,271112,Gás natural e outros gases de petróleo,31097079,9.324,3,mirror
2021,090111,Café,17065126,5.117,4,mirror
2021,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,1715787,0.514,5,mirror
2021,854470,Insulated electric conductors; optical fibre cables,1343594,0.403,6,mirror
2021,880211,"Helicopters, except unmanned; of an unladen weight not exceeding 2000kg",1034622,0.31,7,mirror
2021,120799,"Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",728711,0.218,8,mirror
2021,851762,"Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",658003,0.197,9,mirror
2021,120300,Copra,473554,0.142,10,mirror
2022,270900,Petróleo bruto,226068128,47.919,1,direct
2022,090190,Café,108354515,22.967,2,direct
2022,271113,Gás natural e outros gases de petróleo,51407486,10.897,3,direct
2022,271112,Gás natural e outros gases de petróleo,44361155,9.403,4,direct
2022,090111,Café,16871497,3.576,5,direct
2022,842649,"Cranes; self-propelled derricks and cranes, not on tyres, n.e.c. in heading no. 8426",2427220,0.514,6,direct
2022,843010,Pile-drivers and pile-extractors,2236215,0.474,7,direct
2022,848180,"Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves",2065124,0.438,8,direct
2022,271019,Combustíveis refinados,1856879,0.394,9,direct
2022,120300,Copra,702460,0.149,10,direct
2022,270900,Petróleo bruto,287095810,69.199,1,mirror
2022,271112,Gás natural e outros gases de petróleo,36732290,8.854,2,mirror
2022,271113,Gás natural e outros gases de petróleo,34393900,8.29,3,mirror
2022,090111,Café,31485021,7.589,4,mirror
2022,220300,Cerveja,12715337,3.065,5,mirror
2022,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,1401798,0.338,6,mirror
2022,880730,"Aircraft and spacecraft; parts of aeroplanes, helicopters or unmanned aircraft n.e.c. in heading no. 8807",1346679,0.325,7,mirror
2022,120300,Copra,729892,0.176,8,mirror
2022,090112,Café,619304,0.149,9,mirror
2022,880790,Aircraft and spacecraft; parts thereof n.e.c. in chapter 88,582049,0.14,10,mirror
2023,270900,Petróleo bruto,106440436,65.013,1,direct
2023,880330,880330,19104162,11.669,2,direct
2023,090111,Café,12572972,7.679,3,direct
2023,271113,Gás natural e outros gases de petróleo,3856545,2.356,4,direct
2023,890120,Navios,2100000,1.283,5,direct
2023,090190,Café,1892498,1.156,6,direct
2023,890190,Navios,1826524,1.116,7,direct
2023,732690,Iron or steel; articles n.e.c. in heading 7326,1711983,1.046,8,direct
2023,848180,"Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves",1544716,0.943,9,direct
2023,842952,"Mechanical shovels, excavators and shovel loaders; with a 360 degree revolving super structure",719710,0.44,10,direct
2023,270900,Petróleo bruto,112856076,64.022,1,mirror
2023,271113,Gás natural e outros gases de petróleo,17917370,10.164,2,mirror
2023,090111,Café,17914882,10.163,3,mirror
2023,220300,Cerveja,12204421,6.923,4,mirror
2023,271112,Gás natural e outros gases de petróleo,4533520,2.572,5,mirror
2023,090112,Café,1468742,0.833,6,mirror
2023,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,908938,0.516,7,mirror
2023,851779,"Communication apparatus; parts, other than aerials and aerial reflectors of all kinds",663729,0.377,8,mirror
2023,090510,"Spices; vanilla, neither crushed nor ground",580324,0.329,9,mirror
2023,999999,Commodities not specified according to kind,525532,0.298,10,mirror
2024,270900,Petróleo bruto,64154680,72.087,1,mirror
2024,090111,Café,14060530,15.799,2,mirror
2024,090112,Café,940688,1.057,3,mirror
2024,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,836368,0.94,4,mirror
2024,854800,Electrical parts of machinery or apparatus; not specified or elsewhere included in this chapter,653831,0.735,5,mirror
2024,100640,Arroz,583602,0.656,6,mirror
2024,400510,"Rubber; unvulcanised, compounded with carbon black or silica, in primary forms or in plates, sheets or strip",519891,0.584,7,mirror
2024,120300,Copra,507033,0.57,8,mirror
2024,901580,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",498042,0.56,9,mirror
2024,121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",379053,0.426,10,mirror
