year,hs6,description_pt,value,share_pct,rank,basis
2020,040221,"Leite e natas, concentrados ou em pó",14177675,1.738,5,mirror
2020,721420,Varões de ferro ou aço,11884268,1.457,6,mirror
2020,100630,Arroz,11863072,1.454,7,mirror
2020,150790,Óleo de soja,8606039,1.055,8,mirror
2020,220300,Cerveja,7534317,0.923,9,mirror
2020,300490,Medicamentos,6445949,0.79,10,mirror
2021,271019,Combustíveis refinados,404293907,31.539,1,direct
2021,860900,Contentores de transporte,73468084,5.731,2,direct
2021,252329,Cimento,36360257,2.836,3,direct
2021,271012,Combustíveis refinados,27973537,2.182,4,direct
2021,100630,Arroz,22148766,1.728,5,direct
2021,020714,Carne de aves,14594440,1.139,6,direct
2021,721420,Varões de ferro ou aço,13240364,1.033,7,direct
2021,100119,Trigo,13205901,1.03,8,direct
2021,030489,Filetes de peixe,12763175,0.996,9,direct
2021,210690,Outras preparações alimentares,11700064,0.913,10,direct
2021,870421,Veículos de mercadorias,114900385,12.916,1,mirror
2021,271019,Combustíveis refinados,87771462,9.867,2,mirror
2021,721420,Varões de ferro ou aço,18550936,2.085,3,mirror
2021,252329,Cimento,15998834,1.798,4,mirror
2021,100630,Arroz,15112734,1.699,5,mirror
2021,040221,"Leite e natas, concentrados ou em pó",13060480,1.468,6,mirror
2021,020714,Carne de aves,12346772,1.388,7,mirror
2021,220300,Cerveja,10367005,1.165,8,mirror
2021,150790,Óleo de soja,9458600,1.063,9,mirror
2021,300490,Medicamentos,7058813,0.793,10,mirror
2022,271019,Combustíveis refinados,874556908,49.344,1,direct
2022,271012,Combustíveis refinados,48019133,2.709,2,direct
2022,252329,Cimento,38265102,2.159,3,direct
2022,860900,Contentores de transporte,35981724,2.03,4,direct
2022,100630,Arroz,30447825,1.718,5,direct
2022,020714,Carne de aves,18152799,1.024,6,direct
2022,721420,Varões de ferro ou aço,16417773,0.926,7,direct
2022,100590,Milho,14668514,0.828,8,direct
2022,271113,Gás natural e outros gases de petróleo,11241824,0.634,9,direct
2022,220300,Cerveja,10761568,0.607,10,direct
2022,271019,Combustíveis refinados,133324267,14.387,1,mirror
2022,100630,Arroz,19857953,2.143,2,mirror
2022,020714,Carne de aves,16580695,1.789,3,mirror
2022,721420,Varões de ferro ou aço,16557222,1.787,4,mirror
2022,252329,Cimento,14350938,1.549,5,mirror
2022,271012,Combustíveis refinados,14232488,1.536,6,mirror
2022,040221,"Leite e natas, concentrados ou em pó",11914582,1.286,7,mirror
2022,150790,Óleo de soja,11032760,1.191,8,mirror
2022,220300,Cerveja,8997513,0.971,9,mirror
2022,300490,Medicamentos,8054731,0.869,10,mirror
2023,271019,Combustíveis refinados,766690183,43.589,1,direct
2023,880240,Helicópteros e aviões,49270330,2.801,2,direct
2023,271012,Combustíveis refinados,43967684,2.5,3,direct
2023,860900,Contentores de transporte,36262160,2.062,4,direct
2023,252329,Cimento,33709451,1.917,5,direct
2023,100630,Arroz,26769127,1.522,6,direct
2023,020714,Carne de aves,16280142,0.926,7,direct
2023,210690,Outras preparações alimentares,14770619,0.84,8,direct
2023,100590,Milho,14757922,0.839,9,direct
2023,721420,Varões de ferro ou aço,12432160,0.707,10,direct
2023,271019,Combustíveis refinados,122324843,12.562,1,mirror
2023,020714,Carne de aves,15670826,1.609,2,mirror
2023,100630,Arroz,14726069,1.512,3,mirror
2023,252329,Cimento,14681575,1.508,4,mirror
2023,870421,Veículos de mercadorias,12738279,1.308,5,mirror
2023,721420,Varões de ferro ou aço,11687402,1.2,6,mirror
2023,271012,Combustíveis refinados,11682729,1.2,7,mirror
2023,040221,"Leite e natas, concentrados ou em pó",11046582,1.134,8,mirror
2023,100590,Milho,10667220,1.095,9,mirror
2023,220300,Cerveja,8817138,0.905,10,mirror
2024,271019,Combustíveis refinados,108421451,11.841,1,direct
2024,252329,Cimento,25683648,2.805,2,direct
2024,100630,Arroz,18633955,2.035,3,direct
2024,020714,Carne de aves,18093251,1.976,4,direct
2024,870333,Automóveis de passageiros,16995501,1.856,5,direct
2024,300490,Medicamentos,14525265,1.586,6,direct
2024,271012,Combustíveis refinados,13382828,1.462,7,direct
2024,721420,Varões de ferro ou aço,11682017,1.276,8,direct
2024,170199,Açúcar de cana ou de beterraba,11620587,1.269,9,direct
2024,210690,Outras preparações alimentares,11125204,1.215,10,direct
2024,271019,Combustíveis refinados,160072059,15.72,1,mirror
2024,100630,Arroz,18278770,1.795,2,mirror
2024,020714,Carne de aves,17543296,1.723,3,mirror
2024,252329,Cimento,16624778,1.633,4,mirror
2024,040221,"Leite e natas, concentrados ou em pó",13448922,1.321,5,mirror
2024,300490,Medicamentos,11965670,1.175,6,mirror
2024,170199,Açúcar de cana ou de beterraba,10780748,1.059,7,mirror
2024,721420,Varões de ferro ou aço,8903676,0.874,8,mirror
2024,220300,Cerveja,7942933,0.78,9,mirror
2024,210690,Outras preparações alimentares,7742188,0.76,10,mirror
