year,partner_code,partner,value,share_pct,rank,basis
2024,620,Portugal,435043320,47.512,1,direct
2024,724,Espanha,93508682,10.212,2,direct
2024,528,Países Baixos,49147277,5.367,3,direct
2024,156,China,47677180,5.207,4,direct
2024,76,Brasil,42776491,4.672,5,direct
2024,380,Itália,24498268,2.675,6,direct
2024,504,Marrocos,20190127,2.205,7,direct
2024,768,Togo,17963841,1.962,8,direct
2024,899,"Areas, nes",17392673,1.899,9,direct
2024,251,França,16139848,1.763,10,direct
2024,620,Portugal,410417263,40.306,1,mirror
2024,156,China,113894594,11.185,2,mirror
2024,528,Países Baixos,91431019,8.979,3,mirror
2024,724,Espanha,87847538,8.627,4,mirror
2024,380,Itália,71876432,7.059,5,mirror
2024,76,Brasil,45615081,4.48,6,mirror
2024,251,França,33959245,3.335,7,mirror
2024,36,Austrália,28712005,2.82,8,mirror
2024,56,Bélgica,19949720,1.959,9,mirror
2024,842,EUA,12246976,1.203,10,mirror
