year,hs6,description_pt,value,share_pct,rank,basis
2020,270900,Petróleo bruto,20416325533,85.386,1,mirror
2020,271111,Gás natural e outros gases de petróleo,1024672836,4.285,2,mirror
2020,271112,Gás natural e outros gases de petróleo,370373342,1.549,3,mirror
2020,271012,Combustíveis refinados,207489567,0.868,4,mirror
2020,271019,Combustíveis refinados,102046490,0.427,5,mirror
2020,271113,Gás natural e outros gases de petróleo,98401996,0.412,6,mirror
2020,251611,Granito,25910615,0.108,7,mirror
2020,999999,Mercadorias não especificadas,17053096,0.071,8,mirror
2020,890190,Navios,9202797,0.038,9,mirror
2020,440729,Madeira serrada,3372165,0.014,10,mirror
2021,270900,Petróleo bruto,27810649163,79.494,1,direct
2021,271111,Gás natural e outros gases de petróleo,3149945904,9.004,2,direct
2021,710221,Diamantes,1550314858,4.431,3,direct
2021,890190,Navios,391710103,1.12,4,direct
2021,271012,Combustíveis refinados,346726679,0.991,5,direct
2021,271112,Gás natural e outros gases de petróleo,343483219,0.982,6,direct
2021,890690,Outros navios,286884046,0.82,7,direct
2021,890590,Plataformas e dragas,186607516,0.533,8,direct
2021,890120,Navios,176395386,0.504,9,direct
2021,271113,Gás natural e outros gases de petróleo,111407094,0.318,10,direct
2021,270900,Petróleo bruto,27291272882,81.512,1,mirror
2021,271111,Gás natural e outros gases de petróleo,2317951677,6.923,2,mirror
2021,271112,Gás natural e outros gases de petróleo,487987405,1.457,3,mirror
2021,271012,Combustíveis refinados,127828057,0.382,4,mirror
2021,271113,Gás natural e outros gases de petróleo,88871967,0.265,5,mirror
2021,271019,Combustíveis refinados,46946477,0.14,6,mirror
2021,251611,Granito,29226037,0.087,7,mirror
2021,999999,Mercadorias não especificadas,24616137,0.074,8,mirror
2021,890190,Navios,24492427,0.073,9,mirror
2021,843143,Partes de máquinas de terraplanagem,8493940,0.025,10,mirror
2022,270900,Petróleo bruto,40311108897,78.618,1,direct
2022,271111,Gás natural e outros gases de petróleo,6080727779,11.859,2,direct
2022,710221,Diamantes,1981669951,3.865,3,direct
2022,271012,Combustíveis refinados,480172847,0.936,4,direct
2022,890520,Plataformas e dragas,440944058,0.86,5,direct
2022,271112,Gás natural e outros gases de petróleo,397682259,0.776,6,direct
2022,270740,Produtos da destilação do alcatrão,235564709,0.459,7,direct
2022,890690,Outros navios,201466716,0.393,8,direct
2022,890190,Navios,161887548,0.316,9,direct
2022,890590,Plataformas e dragas,117634753,0.229,10,direct
2022,270900,Petróleo bruto,41059734423,77.209,1,mirror
2022,271111,Gás natural e outros gases de petróleo,6837573412,12.857,2,mirror
2022,271012,Combustíveis refinados,484710997,0.911,3,mirror
2022,271112,Gás natural e outros gases de petróleo,479676252,0.902,4,mirror
2022,890520,Plataformas e dragas,298425322,0.561,5,mirror
2022,271113,Gás natural e outros gases de petróleo,121088095,0.228,6,mirror
2022,890590,Plataformas e dragas,83596296,0.157,7,mirror
2022,271019,Combustíveis refinados,80730717,0.152,8,mirror
2022,251611,Granito,60255337,0.113,9,mirror
2022,271011,Combustíveis refinados,25265432,0.048,10,mirror
2023,270900,Petróleo bruto,31419862878,81.122,1,direct
2023,271111,Gás natural e outros gases de petróleo,2587018019,6.679,2,direct
2023,710221,Diamantes,1571800491,4.058,3,direct
2023,890190,Navios,1156835730,2.987,4,direct
2023,271012,Combustíveis refinados,386532623,0.998,5,direct
2023,890520,Plataformas e dragas,288502691,0.745,6,direct
2023,890690,Outros navios,184135913,0.475,7,direct
2023,271112,Gás natural e outros gases de petróleo,181744505,0.469,8,direct
2023,890400,Rebocadores,95879518,0.248,9,direct
2023,890120,Navios,60761718,0.157,10,direct
2023,270900,Petróleo bruto,32600047626,81.18,1,mirror
2023,271111,Gás natural e outros gases de petróleo,2734817902,6.81,2,mirror
2023,271112,Gás natural e outros gases de petróleo,414996530,1.033,3,mirror
2023,271012,Combustíveis refinados,149952567,0.373,4,mirror
2023,271019,Combustíveis refinados,105302242,0.262,5,mirror
2023,890520,Plataformas e dragas,81762390,0.204,6,mirror
2023,271113,Gás natural e outros gases de petróleo,40670164,0.101,7,mirror
2023,251611,Granito,29988108,0.075,8,mirror
2023,890590,Plataformas e dragas,20097675,0.05,9,mirror
2023,999999,Mercadorias não especificadas,19227441,0.048,10,mirror
2024,270900,Petróleo bruto,31397638565,79.747,1,direct
